keyword,Title,Reviews,Review_points,Address,Country,City,State,Website,Phone,Page_URL,Google_id,Place_id,Latitude,Longitude,Category,Main_image,Image_1,Description,Price_Range,Open_Time_Monday,Open_Time_Tuesday,Open_Time_Wednesday,Open_Time_Thursday,Open_Time_Friday,Open_Time_Saturday,Open_Time_Sunday
"tourist attraction in gainesville, florida",Morningside Nature Center,350,4.5,"3540 E University Ave, Gainesville, FL 32641, United States",United States,Gainesville,Florida,http://www.cityofgainesville.org/ParksRecreationCulturalAffairs/NaturalResourcesandPrograms/NatureParks.aspx,+1 352-393-8240,https://www.google.com/maps/place/Morningside+Nature+Center/data=!4m5!3m4!1s0x88e8a14a085c6bb9:0xa506d557d230da93!8m2!3d29.656867!4d-82.277522?authuser=0&hl=en&rclk=1,0x88e8a14a085c6bb9:0xa506d557d230da93,ChIJuWtcCEqh6IgRk9ow0lfVBqU,29.656867,-82.277522,attractions,https://lh5.googleusercontent.com/p/AF1QipMGVxVI8Iodh3kL5oxnuWhy15R2kuM9lMPTH-qY=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOEFwPdsbquc01Sr9AZaqtnMht2rQXfnQwNOLGx=w1024-h960-p-k-no,"Nature center with more than 7 mi. of trails, farm animals, guided tours & events.",None,Monday 8 AM–6 PM 2023-05-01,Tuesday 8 AM–6 PM 2023-05-02,Wednesday 8 AM–6 PM 2023-04-26,Thursday 8 AM–6 PM 2023-04-27,Friday 8 AM–6 PM 2023-04-28,Saturday 8 AM–6 PM 2023-04-29,Sunday 8 AM–6 PM 2023-04-30
"tourist attraction in gainesville, florida",Harn Museum of Art,829,4.7,"3259 Hull Rd, Gainesville, FL 32608, United States",United States,Gainesville,Florida,https://harn.ufl.edu/,+1 352-392-9826,https://www.google.com/maps/place/Harn+Museum+of+Art/data=!4m5!3m4!1s0x88e8a33f0e1a5b57:0x6cca8184b14e330b!8m2!3d29.6371167!4d-82.3701472?authuser=0&hl=en&rclk=1,0x88e8a33f0e1a5b57:0x6cca8184b14e330b,ChIJV1saDj-j6IgRCzNOsYSBymw,29.6371167,-82.3701472,museums,https://lh5.googleusercontent.com/p/AF1QipN8i53CpA8DnOw-vqUonIAKhJbzb3iOyk-dptHO=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNcQx9V9o0ScA1jmNV1PMzxHHjApQ0pYiDM3ZBG=w1024-h960-p-k-no,"One of the largest university-affiliated museums in the U.S., it offers art from around the globe.",None,Monday Closed 2023-05-01,Tuesday 10 AM–5 PM 2023-05-02,Wednesday 10 AM–5 PM 2023-04-26,Thursday 10 AM–9 PM 2023-04-27,Friday 10 AM–5 PM 2023-04-28,Saturday 10 AM–5 PM 2023-04-29,Sunday 1–5 PM 2023-04-30
"tourist attraction in gainesville, florida",Depot Park,3750,4.8,"874 SE 4th St, Gainesville, FL 32601, United States",United States,Gainesville,Florida,http://www.depotpark.org/,+1 352-393-8510,https://www.google.com/maps/place/Depot+Park/data=!4m5!3m4!1s0x88e8a392d7d4a1fd:0x3238d9feec29d739!8m2!3d29.6444536!4d-82.3221981?authuser=0&hl=en&rclk=1,0x88e8a392d7d4a1fd:0x3238d9feec29d739,ChIJ_aHU15Kj6IgROdcp7P7ZODI,29.6444536,-82.3221981,attractions,https://lh5.googleusercontent.com/p/AF1QipOkDDMxdAXENeBUu-92_UTj0FKddAA0a7tpnnVs=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipOkDDMxdAXENeBUu-92_UTj0FKddAA0a7tpnnVs=w1024-h960-p-k-no,"This large park features a playground & splash pad, lawns, a large pond with a promenade & more.",None,,,,,,,
"tourist attraction in gainesville, florida",Kanapaha Botanical Gardens,2353,4.7,"Summer House, 4700 SW 58th Dr, Gainesville, FL 32608, United States","Gainesville, FL 32608",Gainesville,Florida,http://www.kanapaha.org/,+1 352-372-4981,https://www.google.com/maps/place/Kanapaha+Botanical+Gardens/data=!4m5!3m4!1s0x88e8bd2189f22379:0xee1c2eb0ac9733da!8m2!3d29.6123167!4d-82.4089389?authuser=0&hl=en&rclk=1,0x88e8bd2189f22379:0xee1c2eb0ac9733da,ChIJeSPyiSG96IgR2jOXrLAuHO4,29.6123167,-82.4089389,attractions,https://lh5.googleusercontent.com/p/AF1QipO4cOd3zTzS8TINjWeiF4ag62Xo4JIhk4KGByuD=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipPzom4DHkQXvKg_UP5xFR6zYBnRv_9Jk1rDnpkO=w1024-h960-p-k-no,"Trails winding past a bamboo grove & a pond with giant water lilies, plus a hummingbird garden.",None,Monday 9 AM–5 PM 2023-05-01,Tuesday 9 AM–5 PM 2023-05-02,Wednesday 9 AM–5 PM 2023-04-26,Thursday Closed 2023-04-27,Friday 9 AM–5 PM 2023-04-28,Saturday 9 AM–7 PM 2023-04-29,Sunday 9 AM–7 PM 2023-04-30
"tourist attraction in gainesville, florida",Cade Museum for Creativity & Invention,525,4.6,"811 S Main St, Gainesville, FL 32601, United States",United States,Gainesville,Florida,http://www.cademuseum.org/,+1 352-371-8001,https://www.google.com/maps/place/Cade+Museum+for+Creativity+&+Invention/data=!4m5!3m4!1s0x88e8a3936e04180b:0x295e39583d81615f!8m2!3d29.6437271!4d-82.3248136?authuser=0&hl=en&rclk=1,0x88e8a3936e04180b:0x295e39583d81615f,ChIJCxgEbpOj6IgRX2GBPVg5Xik,29.6437271,-82.3248136,museums,https://lh5.googleusercontent.com/p/AF1QipN6u-4YMa5helIqYr4tQaacC1Kkeg1XvNnAlzpB=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipN6u-4YMa5helIqYr4tQaacC1Kkeg1XvNnAlzpB=w1024-h960-p-k-no,Modern museum from the inventor of Gatorade featuring interactive science & technology exhibits.,None,Monday Closed 2023-05-01,Tuesday Closed 2023-05-02,Wednesday Closed 2023-04-26,Thursday 10 AM–4 PM 2023-04-27,Friday 10 AM–4 PM 2023-04-28,Saturday 10 AM–4 PM 2023-04-29,Sunday 10 AM–4 PM 2023-04-30
"tourist attraction in gainesville, florida",Matheson History Museum,80,4.7,"513 E University Ave, Gainesville, FL 32601, United States",United States,Gainesville,Florida,http://www.mathesonmuseum.org/,+1 352-378-2280,https://www.google.com/maps/place/Matheson+History+Museum/data=!4m5!3m4!1s0x88e8a3f3a3ac92ed:0x534a277a5776243!8m2!3d29.6516514!4d-82.3202967?authuser=0&hl=en&rclk=1,0x88e8a3f3a3ac92ed:0x534a277a5776243,ChIJ7ZKso_Oj6IgRQ2J3pXeiNAU,29.6516514,-82.3202967,museums,https://lh5.googleusercontent.com/p/AF1QipMcV438JMlnefP-8uoGhiS6V-2R1o-8TjZkIPOf=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOejKLsdpbofmch8D8Y_YVoe5o4YqbUWdMIJSSs=w1024-h960-p-k-no,Stately museum with interpretive exhibits on local history & tours of an 1867 house.,None,Monday Closed 2023-05-01,Tuesday Closed 2023-05-02,Wednesday 11 AM–4 PM 2023-04-26,Thursday 11 AM–4 PM 2023-04-27,Friday 11 AM–4 PM 2023-04-28,Saturday 11 AM–4 PM 2023-04-29,Sunday Closed 2023-04-30
"tourist attraction in gainesville, florida",Alfred A. Ring Park,564,4.7,"1801 NW 23rd Blvd, Gainesville, FL 32605, United States",United States,Gainesville,Florida,http://www.cityofgainesville.org/ParksRecreationCulturalAffairs/NaturalResourcesandPrograms/NatureParks.aspx,+1 352-334-5067,https://www.google.com/maps/place/Alfred+A.+Ring+Park/data=!4m5!3m4!1s0x88e8a4886fded981:0xd4fa3e57bc02a11d!8m2!3d29.6739166!4d-82.3472547?authuser=0&hl=en&rclk=1,0x88e8a4886fded981:0xd4fa3e57bc02a11d,ChIJgdneb4ik6IgRHaECvFc--tQ,29.6739166,-82.3472547,attractions,https://lh5.googleusercontent.com/p/AF1QipObLbLpBcRwSvJePbRTdEy0MzOpyMb5Zr_SOtXj=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipMY6_Yqq3OX2Yzg10bkIMgSlBQ5in1reSD_38-4=w1024-h960-p-k-no,A hiking trail runs through this densely forested park with a wildflower garden & play area.,None,Monday 7 AM–6 PM 2023-05-01,Tuesday 7 AM–6 PM 2023-05-02,Wednesday 7 AM–6 PM 2023-04-26,Thursday 7 AM–6 PM 2023-04-27,Friday 7 AM–6 PM 2023-04-28,Saturday 7 AM–6 PM 2023-04-29,Sunday 7 AM–6 PM 2023-04-30
"tourist attraction in gainesville, florida",Cofrin Nature Park,365,4.6,"4810 NW 8th Ave, Gainesville, FL 32605, United States",United States,Gainesville,Florida,https://www.gainesvillefl.gov/Parks/Cofrin-Nature-Park,+1 352-334-5067,https://www.google.com/maps/place/Cofrin+Nature+Park/data=!4m5!3m4!1s0x88e8bca992e74ca3:0xfee524f99493ff3a!8m2!3d29.6611625!4d-82.3946777?authuser=0&hl=en&rclk=1,0x88e8bca992e74ca3:0xfee524f99493ff3a,ChIJo0znkqm86IgROv-TlPkk5f4,29.6611625,-82.3946777,attractions,https://lh5.googleusercontent.com/p/AF1QipPtp5SzXaW3kd9zg9E7rFqWLrm9WVwkJZa4-gsG=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipM9xjW6-Z4-ZdmvHtzSg_tMDahWyXRwTPhMxRlf=w1024-h960-p-k-no,Forested area with a half-mile hiking trail & wetlands fed by Beville Heights Creek.,None,Monday 7 AM–6 PM 2023-05-01,Tuesday 7 AM–6 PM 2023-05-02,Wednesday 7 AM–6 PM 2023-04-26,Thursday 7 AM–6 PM 2023-04-27,Friday 7 AM–6 PM 2023-04-28,Saturday 7 AM–6 PM 2023-04-29,Sunday 7 AM–6 PM 2023-04-30
"tourist attraction in gainesville, florida",Veterans Memorial Park,830,4.7,"7400 SW 41st Pl, Gainesville, FL 32608, United States",United States,Gainesville,Florida,null,+1 352-548-1210,https://www.google.com/maps/place/Veterans+Memorial+Park/data=!4m5!3m4!1s0x88e8bd1d49321bd3:0xf2240be16b8f58a8!8m2!3d29.6176108!4d-82.4206414?authuser=0&hl=en&rclk=1,0x88e8bd1d49321bd3:0xf2240be16b8f58a8,ChIJ0xsySR296IgRqFiPa-ELJPI,29.6176108,-82.4206414,attractions,https://lh5.googleusercontent.com/p/AF1QipOyVbFHITGTHdIlsBaQm6rlfCHR706UpnG4WhBj=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOPD_LBNufWiQAeDv138tE_zC3hixGvWR-KIld7=w1024-h960-p-k-no,null,None,Monday 7 AM–6 PM 2023-05-01,Tuesday 7 AM–6 PM 2023-05-02,Wednesday 7 AM–6 PM 2023-04-26,Thursday 7 AM–6 PM 2023-04-27,Friday 7 AM–6 PM 2023-04-28,Saturday 7 AM–6 PM 2023-04-29,Sunday 7 AM–6 PM 2023-04-30
"tourist attraction in gainesville, florida",Loblolly Woods Nature Park,653,4.6,"3315 NW 5th Ave, Gainesville, FL 32607, United States",United States,Gainesville,Florida,http://www.cityofgainesville.org/tabid/182/Default.aspx%23LoblollyWoods,+1 352-334-5067,https://www.google.com/maps/place/Loblolly+Woods+Nature+Park/data=!4m5!3m4!1s0x88e8a361c73a6d29:0xaadcbb69259b24fa!8m2!3d29.6548909!4d-82.3714668?authuser=0&hl=en&rclk=1,0x88e8a361c73a6d29:0xaadcbb69259b24fa,ChIJKW06x2Gj6IgR-iSbJWm73Ko,29.6548909,-82.3714668,attractions,https://lh5.googleusercontent.com/p/AF1QipOMlHQDlZ3zvG4R9CleCbwscICDgZFmjQ5t-ATL=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNCWV4hBxwc3na9yKV5v_Kwu6F-scGFIGx_gmm6=w1024-h960-p-k-no,This 159-acre forested open space featuring paths & boardwalks is popular for bird watching.,None,Monday 8 AM–8 PM 2023-05-01,Tuesday 8 AM–8 PM 2023-05-02,Wednesday 8 AM–8 PM 2023-04-26,Thursday 8 AM–8 PM 2023-04-27,Friday 7 AM–7:30 PM 2023-04-28,Saturday 8 AM–8 PM 2023-04-29,Sunday 8 AM–8 PM 2023-04-30
"tourist attraction in gainesville, florida",Boulware Springs Park,273,4.5,"3300 SE 15th St, Gainesville, FL 32641, United States",United States,Gainesville,Florida,https://www.gainesvillefl.gov/Parks/Boulware-Springs-Nature-Park,+1 352-334-5067,https://www.google.com/maps/place/Boulware+Springs+Park/data=!4m5!3m4!1s0x88e8a3d0d6709c55:0x363c7d855d519574!8m2!3d29.6209969!4d-82.3075446?authuser=0&hl=en&rclk=1,0x88e8a3d0d6709c55:0x363c7d855d519574,ChIJVZxw1tCj6IgRdJVRXYV9PDY,29.6209969,-82.3075446,attractions,https://lh5.googleusercontent.com/p/AF1QipOW5DklHqElu5jnp87YOel3Ji5aW9OCH5lc5uJ-=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNNli9SvZE7O0_uXuTeEIHu-BbOeWl8riqjFGyK=w1024-h960-p-k-no,"This trailhead park has picnic facilities, a 19th-century waterworks building & a natural spring.",None,Monday 7 AM–7 PM 2023-05-01,Tuesday 7 AM–7 PM 2023-05-02,Wednesday 7 AM–7 PM 2023-04-26,Thursday 7 AM–7 PM 2023-04-27,Friday 7 AM–7 PM 2023-04-28,Saturday 7 AM–6 PM 2023-04-29,Sunday 7 AM–6 PM 2023-04-30
"tourist attraction in gainesville, florida",Sweetwater Preserve,299,4.6,"309 SE 16th Ave, Gainesville, FL 32601, United States",United States,Gainesville,Florida,null,+1 352-264-6800,https://www.google.com/maps/place/Sweetwater+Preserve/data=!4m5!3m4!1s0x88e8a3c4379674ff:0xcd6ff388e8bde7f3!8m2!3d29.6289767!4d-82.3214699?authuser=0&hl=en&rclk=1,0x88e8a3c4379674ff:0xcd6ff388e8bde7f3,ChIJ_3SWN8Sj6IgR8-e96Ijzb80,29.6289767,-82.3214699,attractions,https://lh5.googleusercontent.com/p/AF1QipNfD_N4zR6ClqD0xNh0uCM2pXR9v4JrDSXSvFIN=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOlVJHUH_XG6xp7GqWS0_OuljG-nF6S6H8z_kdW=w1024-h960-p-k-no,"Woodland park with wetlands, wildlife viewing & 3 mi. of unpaved walking trails.",None,Monday 8 AM–7:30 PM 2023-05-01,Tuesday 8 AM–7:30 PM 2023-05-02,Wednesday 8 AM–7:30 PM 2023-04-26,Thursday 8 AM–7:30 PM 2023-04-27,Friday 8 AM–7:30 PM 2023-04-28,Saturday 8 AM–7:30 PM 2023-04-29,Sunday 8 AM–7:30 PM 2023-04-30
"tourist attraction in gainesville, florida",Tu Viện A Nan,170,4.8,"2120 SE 15th St, Gainesville, FL 32641, United States",United States,Gainesville,Florida,http://www.facebook.com/chua.a.nan,+1 352-872-8250,https://www.google.com/maps/place/Tu+Viện+A+Nan/data=!4m5!3m4!1s0x88e8a3de7916790b:0xe03c88c02e293d73!8m2!3d29.6324008!4d-82.3075514?authuser=0&hl=en&rclk=1,0x88e8a3de7916790b:0xe03c88c02e293d73,ChIJC3kWed6j6IgRcz0pLsCIPOA,29.6324008,-82.3075514,attractions,https://lh5.googleusercontent.com/p/AF1QipO1eDdc-S6zGrW24fdrvAkqxN39NZLK89qhb_Kc=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMSajrsVhLZrXGf_ppGbbEe2R57jrr7EItWyzpv=w1024-h960-p-k-no,null,None,Monday 9 AM–8 PM 2023-05-01,Tuesday 9 AM–8 PM 2023-05-02,Wednesday 9 AM–8 PM 2023-04-26,Thursday 9 AM–8 PM 2023-04-27,Friday 9 AM–8 PM 2023-04-28,Saturday 9 AM–8 PM 2023-04-29,Sunday 9 AM–8 PM 2023-04-30
"tourist attraction in gainesville, florida",UF Bat Houses,766,4.8,"Museum Rd, Gainesville, FL 32611, United States",United States,Gainesville,Florida,http://www.floridamuseum.ufl.edu/bats,null,https://www.google.com/maps/place/UF+Bat+Houses/data=!4m5!3m4!1s0x88e8a36be0115f9f:0x2fbfdda16e68c6b8!8m2!3d29.6442399!4d-82.3628313?authuser=0&hl=en&rclk=1,0x88e8a36be0115f9f:0x2fbfdda16e68c6b8,ChIJn18R4Guj6IgRuMZobqHdvy8,29.6442399,-82.3628313,attractions,https://lh5.googleusercontent.com/p/AF1QipPhdjuRLswBXFsOeCVyVPhXzLS3lKBlYGFxsAVb=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipNgsa8wz07Vm4GtuB9mylTF4X1gnLNdcrEe_L3f=w1024-h960-p-k-no,These structures house hundreds of thousands of bats that emerge on warm evenings just after sunset.,None,Monday 6–9 PM 2023-05-01,Tuesday 6–9 PM 2023-05-02,Wednesday 6–9 PM 2023-04-26,Thursday 6–9 PM 2023-04-27,Friday 6–9 PM 2023-04-28,Saturday 6–9 PM 2023-04-29,Sunday 6–9 PM 2023-04-30
"tourist attraction in gainesville, florida",Hogtown Creek Headwaters Nature Park,390,4.7,"1500 NW 45th Ave, Gainesville, FL 32605, United States",United States,Gainesville,Florida,http://www.cityofgainesvilleparks.org/,+1 352-334-5000,https://www.google.com/maps/place/Hogtown+Creek+Headwaters+Nature+Park/data=!4m5!3m4!1s0x88e8a45630c37bcb:0xbb4c6c3a09ec6ec8!8m2!3d29.6960186!4d-82.3429715?authuser=0&hl=en&rclk=1,0x88e8a45630c37bcb:0xbb4c6c3a09ec6ec8,ChIJy3vDMFak6IgRyG7sCTpsTLs,29.6960186,-82.3429715,attractions,https://lh5.googleusercontent.com/p/AF1QipNqz64DhF6szRmnpR3Mk3junaGxr7_osPt0fVBV=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPB559GdP8sQs0aTqM6ToWKvq4KkhfzBMk2MtpJ=w1024-h960-p-k-no,null,None,Monday 8 AM–5 PM 2023-05-01,Tuesday 8 AM–5 PM 2023-05-02,Wednesday 8 AM–5 PM 2023-04-26,Thursday 8 AM–5 PM 2023-04-27,Friday 8 AM–5 PM 2023-04-28,Saturday 8 AM–5 PM 2023-04-29,Sunday 8 AM–5 PM 2023-04-30
"tourist attraction in gainesville, florida",Gum Root Park,49,4.4,"7300 NE 27th Ave, Gainesville, FL 32609, United States",United States,Gainesville,Florida,http://cityofgainesvilleparks.org/,+1 352-334-5067,https://www.google.com/maps/place/Gum+Root+Park/data=!4m5!3m4!1s0x88e8a7176e693525:0xd655658dc90df360!8m2!3d29.6764185!4d-82.2385921?authuser=0&hl=en&rclk=1,0x88e8a7176e693525:0xd655658dc90df360,ChIJJTVpbhen6IgRYPMNyY1lVdY,29.6764185,-82.2385921,attractions,https://lh5.googleusercontent.com/p/AF1QipM21J2AKMiREEadx2G9I2Z1AtyTKs943uJEjJU=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMEk4CAOX0eykLsvPBJSOgIok95mlk3MVPH0JQB=w1024-h960-p-k-no,null,None,Monday Open 24 hours 2023-05-01,Tuesday Open 24 hours 2023-05-02,Wednesday Open 24 hours 2023-04-26,Thursday Open 24 hours 2023-04-27,Friday Open 24 hours 2023-04-28,Saturday Open 24 hours 2023-04-29,Sunday Open 24 hours 2023-04-30
"tourist attraction in gainesville, florida",Squirrel Ridge Park,534,4.6,"1603 SW Williston Rd, Gainesville, FL 32608, United States",United States,Gainesville,Florida,http://www.alachuacounty.us/,+1 352-264-6868,https://www.google.com/maps/place/Squirrel+Ridge+Park/data=!4m5!3m4!1s0x88e8a25549e501a5:0xd8a40f83cd5f3663!8m2!3d29.612788!4d-82.344039?authuser=0&hl=en&rclk=1,0x88e8a25549e501a5:0xd8a40f83cd5f3663,ChIJpQHlSVWi6IgRYzZfzYMPpNg,29.612788,-82.344039,attractions,https://lh5.googleusercontent.com/p/AF1QipPOCHfnlNV3mh_TkeWq5fVsNE4D6qB9T8aZKPWH=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPB4O9tLRECCtVLL_AvmnPuCH9R2GU--rRPzYr5=w1024-h960-p-k-no,null,None,Monday 6:30 AM–7 PM 2023-05-01,Tuesday 6:30 AM–7 PM 2023-05-02,Wednesday 6:30 AM–7 PM 2023-04-26,Thursday 6:30 AM–7 PM 2023-04-27,Friday 6:30 AM–7 PM 2023-04-28,Saturday 6:30 AM–7 PM 2023-04-29,Sunday 6:30 AM–7 PM 2023-04-30
"tourist attraction in gainesville, florida",San Felasco Park,99,4.7,"6400 NW 43rd Way, Gainesville, FL 32653, United States",United States,Gainesville,Florida,https://www.gainesvillefl.gov/Parks/San-Felasco-Park,+1 352-334-5067,https://www.google.com/maps/place/San+Felasco+Park/data=!4m5!3m4!1s0x88e8bad44af7ad9f:0xd2a6e85d331d8435!8m2!3d29.7123165!4d-82.3925274?authuser=0&hl=en&rclk=1,0x88e8bad44af7ad9f:0xd2a6e85d331d8435,ChIJn633StS66IgRNYQdM13optI,29.7123165,-82.3925274,attractions,https://lh5.googleusercontent.com/p/AF1QipNSzk7gLoqwvuO35QwQkQWC3MKVnZUAsSTBIq4E=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipN3MwvcuUJMOqmTDHZtlV9Y-XUD6UP5TRdfGGQc=w1024-h960-p-k-no,null,None,Monday 8 AM–6 PM 2023-05-01,Tuesday 8 AM–6 PM 2023-05-02,Wednesday 8 AM–6 PM 2023-04-26,Thursday 8 AM–6 PM 2023-04-27,Friday 8 AM–6 PM 2023-04-28,Saturday 8 AM–6 PM 2023-04-29,Sunday 8 AM–6 PM 2023-04-30
"tourist attraction in gainesville, florida",Sweetwater Park,58,4.2,"532 SE 2nd Ave, Gainesville, FL 32601, United States",United States,Gainesville,Florida,null,null,https://www.google.com/maps/place/Sweetwater+Park/data=!4m5!3m4!1s0x88e8a3f3adc67cbf:0x16a699d3f4dac7ed!8m2!3d29.6506767!4d-82.32021?authuser=0&hl=en&rclk=1,0x88e8a3f3adc67cbf:0x16a699d3f4dac7ed,ChIJv3zGrfOj6IgR7cfa9NOZphY,29.6506767,-82.32021,attractions,https://lh5.googleusercontent.com/p/AF1QipNx3qaUiGkeAUB2YIAwOjc_wHZJMjVQju43yWcm=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNx3qaUiGkeAUB2YIAwOjc_wHZJMjVQju43yWcm=w1024-h960-p-k-no,null,None,Monday 7 AM–7 PM 2023-05-01,Tuesday 7 AM–7 PM 2023-05-02,Wednesday 7 AM–7 PM 2023-04-26,Thursday 7 AM–7 PM 2023-04-27,Friday 7 AM–7 PM 2023-04-28,Saturday 7 AM–7 PM 2023-04-29,Sunday 7 AM–7 PM 2023-04-30
"tourist attraction in gainesville, florida",Historic Haile Homestead,22,4.6,"8500 SW Archer Rd, Gainesville, FL 32608, United States",United States,Gainesville,Florida,http://www.hailehomestead.org/,+1 352-336-9096,https://www.google.com/maps/place/Historic+Haile+Homestead/data=!4m5!3m4!1s0x88e8bd9f10305bb1:0x268926cb0669a7d6!8m2!3d29.594514!4d-82.4353582?authuser=0&hl=en&rclk=1,0x88e8bd9f10305bb1:0x268926cb0669a7d6,ChIJsVswEJ-96IgR1qdpBssmiSY,29.594514,-82.4353582,attractions,https://lh5.googleusercontent.com/p/AF1QipMyjZfETjrnpgW7OBRG1yQ9TBrdcfjuutOtyqnZ=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMyjZfETjrnpgW7OBRG1yQ9TBrdcfjuutOtyqnZ=w1024-h960-p-k-no,null,None,Monday Closed 2023-05-01,Tuesday Closed 2023-05-02,Wednesday Closed 2023-04-26,Thursday Closed 2023-04-27,Friday Closed 2023-04-28,Saturday 10 AM–2 PM 2023-04-29,Sunday 12–4 PM 2023-04-30
"tourist attraction in gainesville, florida",Carson Springs Wildlife Conservation Foundation,152,4.8,"8528 E, County Rd 225, Gainesville, FL 32609, United States","Gainesville, FL 32609",Gainesville,FL,http://www.carsonspringswildlife.org/,+1 352-468-2827,https://www.google.com/maps/place/Carson+Springs+Wildlife+Conservation+Foundation/data=!4m5!3m4!1s0x88e8aa1f48344381:0xbeca4c9a193a213f!8m2!3d29.8374882!4d-82.2311592?authuser=0&hl=en&rclk=1,0x88e8aa1f48344381:0xbeca4c9a193a213f,ChIJgUM0SB-q6IgRPyE6GZpMyr4,29.8374882,-82.2311592,attractions,https://lh5.googleusercontent.com/p/AF1QipPs3bJzoD8MecnqK0HDQNjSeFxK4ULVqSs5GJQN=w408-h725-k-no,https://lh5.googleusercontent.com/p/AF1QipNpN0-oneoS1DHLf_YDdIXTa5CPftt4LbdAjb0-=w1024-h960-p-k-no,null,None,Monday Closed 2023-05-01,Tuesday Closed 2023-05-02,Wednesday Closed 2023-04-26,Thursday Closed 2023-04-27,Friday Closed 2023-04-28,Saturday 10 AM–12 PM 2023-04-29,Sunday Closed 2023-04-30
"tourist attraction in gainesville, florida",Tom Petty Park,630,4.4,"Northeast Park, Gainesville, FL 32609, United States",United States,Gainesville,Florida,http://www.cityofgainesville.org/ParksRecreationCulturalAffairs.aspx,+1 352-756-6929,https://www.google.com/maps/place/Tom+Petty+Park/data=!4m5!3m4!1s0x88e8a40c80fc9af3:0x3058e158c4f9aa1!8m2!3d29.665235!4d-82.3203149?authuser=0&hl=en&rclk=1,0x88e8a40c80fc9af3:0x3058e158c4f9aa1,ChIJ85r8gAyk6IgRoZpPjBWOBQM,29.665235,-82.3203149,attractions,https://lh5.googleusercontent.com/p/AF1QipOzH5rEkLPDihOigE-5_szBaLXrqFpi3TAzjkLF=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPfq5GqEf9hrh_U82dvSarHYdE-z5VlglOElj5u=w1024-h960-p-k-no,null,None,Monday Open 24 hours 2023-05-01,Tuesday Open 24 hours 2023-05-02,Wednesday Open 24 hours 2023-04-26,Thursday 8 AM–11 PM 2023-04-27,Friday 8 AM–11 PM 2023-04-28,Saturday 8 AM–11 PM 2023-04-29,Sunday 6 AM–5 PM 2023-04-30
"tourist attraction in gainesville, florida",Santa Fe College Teaching Zoo,309,4.6,"3000 NW 83 St Building Z, Gainesville, FL 32606, United States",United States,Gainesville,Florida,https://www.sfcollege.edu/zoo,+1 352-395-5633,https://www.google.com/maps/place/Santa+Fe+College+Teaching+Zoo/data=!4m5!3m4!1s0x88e8bb764b40114f:0xe115cef2d3e6a7dd!8m2!3d29.6811637!4d-82.4373714?authuser=0&hl=en&rclk=1,0x88e8bb764b40114f:0xe115cef2d3e6a7dd,ChIJTxFAS3a76IgR3afm0_LOFeE,29.6811637,-82.4373714,attractions,https://lh5.googleusercontent.com/p/AF1QipME0J4wLTZGhSINuMNOIh9EbBKaV6ByLC9WqTZT=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOpDLstBMOK92gtJEBQXuKvsVdIk2XeAiODNOw9=w1024-h960-p-k-no,"Zookeeper training facility at Santa Fe College, with a small zoo & playground open to the public.",None,Monday 9 AM–3 PM 2023-05-01,Tuesday 9 AM–3 PM 2023-05-02,Wednesday 9 AM–3 PM 2023-04-26,Thursday 9 AM–3 PM 2023-04-27,Friday 9 AM–3 PM 2023-04-28,Saturday 9 AM–3 PM 2023-04-29,Sunday 9 AM–3 PM 2023-04-30
